,Unnamed: 0,uid,b_visit,b_pol_handling,b_safety,e_visit,e_pol_handling,e_safety,e_gender,hh_id,member_gender,ps_code,population,urban,dist_urban,treatment,regular_whd,women_whd,attrited,e_gender_encoded,member_gender_encoded,urban_encoded,treatment_encoded
3976,3976,40722351,0.0,-0.11111111,3.3333333,0.0,0.0,3.0,Female,4072235.0,female,5094.0,159621,Rural,7.0,Treatment,1.0,0.0,0.0,0.0,0.0,0.0,1.0
3978,3978,40722371,0.0,0.5555556,3.6666667,0.0,0.4,3.3333333,Female,4072237.0,female,5094.0,159621,Rural,7.0,Treatment,1.0,0.0,0.0,0.0,0.0,0.0,1.0
3979,3979,40722381,0.0,0.5555556,2.6666667,0.0,0.4,3.6666667,Female,4072238.0,female,5094.0,159621,Rural,7.0,Treatment,1.0,0.0,0.0,0.0,0.0,0.0,1.0
3984,3984,40722421,0.0,0.5714286,3.3333333,0.0,0.25,3.3333333,Female,4072242.0,female,5094.0,159621,Rural,7.0,Treatment,1.0,0.0,0.0,0.0,0.0,0.0,1.0
3985,3985,40722431,0.0,0.2,3.6666667,0.0,0.71428573,3.6666667,Female,4072243.0,female,5094.0,159621,Rural,7.0,Treatment,1.0,0.0,0.0,0.0,0.0,0.0,1.0
3988,3988,40722451,0.0,1.0,3.3333333,0.0,0.71428573,3.0,Female,4072245.0,female,5094.0,159621,Rural,7.0,Treatment,1.0,0.0,0.0,0.0,0.0,0.0,1.0
3990,3990,40722471,0.0,0.33333334,4.0,0.0,1.0,3.5,Female,4072247.0,female,5094.0,159621,Rural,7.0,Treatment,1.0,0.0,0.0,0.0,0.0,0.0,1.0
3991,3991,40722481,0.0,0.75,3.3333333,0.0,1.0,2.6666667,Female,4072248.0,female,5094.0,159621,Rural,7.0,Treatment,1.0,0.0,0.0,0.0,0.0,0.0,1.0
3992,3992,40732021,0.0,0.5714286,2.6666667,0.0,0.6,2.0,Female,4073202.0,female,5095.0,500000,Urban,8.0,Treatment,1.0,0.0,0.0,0.0,0.0,1.0,1.0
3997,3997,40732071,0.0,0.44444445,3.3333333,0.0,0.25,3.3333333,Female,4073207.0,female,5095.0,500000,Urban,8.0,Treatment,1.0,0.0,0.0,0.0,0.0,1.0,1.0
4002,4002,40732171,0.0,1.0,3.0,0.0,1.0,3.0,Female,4073217.0,female,5095.0,500000,Urban,8.0,Treatment,1.0,0.0,0.0,0.0,0.0,1.0,1.0
4006,4006,40732241,0.0,0.0,3.3333333,0.0,1.0,3.6666667,Female,4073224.0,female,5095.0,500000,Urban,8.0,Treatment,1.0,0.0,0.0,0.0,0.0,1.0,1.0
4009,4009,40732261,0.0,0.25,3.3333333,0.0,-0.14285715,2.6666667,Female,4073226.0,female,5095.0,500000,Urban,8.0,Treatment,1.0,0.0,0.0,0.0,0.0,1.0,1.0
4010,4010,40732271,0.0,-0.5555556,3.3333333,0.0,0.16666667,3.0,Female,4073227.0,female,5095.0,500000,Urban,8.0,Treatment,1.0,0.0,0.0,0.0,0.0,1.0,1.0
4011,4011,40732281,0.0,0.8888889,3.3333333,0.0,0.6666667,3.0,Female,4073228.0,female,5095.0,500000,Urban,8.0,Treatment,1.0,0.0,0.0,0.0,0.0,1.0,1.0
4012,4012,40732291,0.0,0.625,3.3333333,0.0,-1.0,3.0,Female,4073229.0,female,5095.0,500000,Urban,8.0,Treatment,1.0,0.0,0.0,0.0,0.0,1.0,1.0
4013,4013,40732311,0.0,0.5714286,3.3333333,0.0,0.0,3.3333333,Female,4073231.0,female,5095.0,500000,Urban,8.0,Treatment,1.0,0.0,0.0,0.0,0.0,1.0,1.0
4015,4015,40732361,0.0,0.7777778,3.6666667,0.0,0.0,3.6666667,Female,4073236.0,female,5095.0,500000,Urban,8.0,Treatment,1.0,0.0,0.0,0.0,0.0,1.0,1.0
4018,4018,40732431,0.0,1.0,3.3333333,0.0,0.875,3.3333333,Female,4073243.0,female,5095.0,500000,Urban,8.0,Treatment,1.0,0.0,0.0,0.0,0.0,1.0,1.0
4019,4019,40732461,0.0,0.33333334,3.3333333,0.0,-1.0,3.3333333,Female,4073246.0,female,5095.0,500000,Urban,8.0,Treatment,1.0,0.0,0.0,0.0,0.0,1.0,1.0
4020,4020,40732471,0.0,0.6666667,3.0,0.0,0.75,3.6666667,Female,4073247.0,female,5095.0,500000,Urban,8.0,Treatment,1.0,0.0,0.0,0.0,0.0,1.0,1.0
4021,4021,40732481,0.0,0.7777778,3.0,0.0,0.375,2.6666667,Female,4073248.0,female,5095.0,500000,Urban,8.0,Treatment,1.0,0.0,0.0,0.0,0.0,1.0,1.0
4022,4022,40742011,0.0,0.8333333,3.6666667,0.0,0.75,4.0,Female,4074201.0,female,5096.0,250000,Urban,8.0,Treatment,0.0,1.0,0.0,0.0,0.0,1.0,1.0
4023,4023,40742061,0.0,0.14285715,3.0,0.0,0.625,3.0,Female,4074206.0,female,5096.0,250000,Urban,8.0,Treatment,0.0,1.0,0.0,0.0,0.0,1.0,1.0
4025,4025,40742111,0.0,0.16666667,3.0,0.0,0.33333334,4.0,Female,4074211.0,female,5096.0,250000,Urban,8.0,Treatment,0.0,1.0,0.0,0.0,0.0,1.0,1.0
4028,4028,40742161,0.0,-0.6666667,3.3333333,0.0,0.0,3.3333333,Female,4074216.0,female,5096.0,250000,Urban,8.0,Treatment,0.0,1.0,0.0,0.0,0.0,1.0,1.0
4030,4030,40742181,0.0,0.5,3.6666667,0.0,0.0,3.0,Female,4074218.0,female,5096.0,250000,Urban,8.0,Treatment,0.0,1.0,0.0,0.0,0.0,1.0,1.0
4031,4031,40742201,0.0,0.0,3.6666667,0.0,0.0,3.0,Female,4074220.0,female,5096.0,250000,Urban,8.0,Treatment,0.0,1.0,0.0,0.0,0.0,1.0,1.0
4032,4032,40742211,0.0,0.33333334,3.3333333,0.0,0.2,2.6666667,Female,4074221.0,female,5096.0,250000,Urban,8.0,Treatment,0.0,1.0,0.0,0.0,0.0,1.0,1.0
4034,4034,40742251,0.0,0.42857143,3.0,0.0,0.8,3.3333333,Female,4074225.0,female,5096.0,250000,Urban,8.0,Treatment,0.0,1.0,0.0,0.0,0.0,1.0,1.0
4035,4035,40742271,1.0,0.0,3.6666667,0.0,-1.0,3.3333333,Female,4074227.0,female,5096.0,250000,Urban,8.0,Treatment,0.0,1.0,0.0,0.0,0.0,1.0,1.0
4036,4036,40742301,0.0,0.33333334,3.6666667,0.0,0.42857143,3.0,Female,4074230.0,female,5096.0,250000,Urban,8.0,Treatment,0.0,1.0,0.0,0.0,0.0,1.0,1.0
4038,4038,40742351,0.0,-0.11111111,2.6666667,1.0,0.33333334,3.3333333,Female,4074235.0,female,5096.0,250000,Urban,8.0,Treatment,0.0,1.0,0.0,0.0,0.0,1.0,1.0
4040,4040,40742381,0.0,0.33333334,3.6666667,0.0,0.5,3.6666667,Female,4074238.0,female,5096.0,250000,Urban,8.0,Treatment,0.0,1.0,0.0,0.0,0.0,1.0,1.0
4041,4041,40742431,0.0,-0.6666667,3.0,0.0,0.5714286,3.0,Female,4074243.0,female,5096.0,250000,Urban,8.0,Treatment,0.0,1.0,0.0,0.0,0.0,1.0,1.0
4043,4043,40742451,0.0,1.0,3.0,0.0,1.0,3.3333333,Female,4074245.0,female,5096.0,250000,Urban,8.0,Treatment,0.0,1.0,0.0,0.0,0.0,1.0,1.0
4044,4044,40752011,0.0,0.0,3.3333333,0.0,1.0,3.6666667,Female,4075201.0,female,5097.0,200000,Urban,8.0,Treatment,1.0,0.0,0.0,0.0,0.0,1.0,1.0
4049,4049,40752061,0.0,0.85714287,3.6666667,0.0,1.0,3.0,Female,4075206.0,female,5097.0,200000,Urban,8.0,Treatment,1.0,0.0,0.0,0.0,0.0,1.0,1.0
4051,4051,40752081,1.0,0.33333334,3.0,1.0,1.0,4.0,Female,4075208.0,female,5097.0,200000,Urban,8.0,Treatment,1.0,0.0,0.0,0.0,0.0,1.0,1.0
4052,4052,40752091,0.0,0.5555556,3.6666667,0.0,0.8333333,3.3333333,Female,4075209.0,female,5097.0,200000,Urban,8.0,Treatment,1.0,0.0,0.0,0.0,0.0,1.0,1.0
4054,4054,40752101,0.0,0.16666667,2.6666667,0.0,1.0,3.0,Female,4075210.0,female,5097.0,200000,Urban,8.0,Treatment,1.0,0.0,0.0,0.0,0.0,1.0,1.0
4055,4055,40752111,0.0,0.33333334,3.0,0.0,0.2,3.3333333,Female,4075211.0,female,5097.0,200000,Urban,8.0,Treatment,1.0,0.0,0.0,0.0,0.0,1.0,1.0
4056,4056,40752121,0.0,0.625,3.6666667,1.0,0.125,2.3333333,Female,4075212.0,female,5097.0,200000,Urban,8.0,Treatment,1.0,0.0,0.0,0.0,0.0,1.0,1.0
4060,4060,40752151,0.0,0.5,3.3333333,0.0,0.5,3.0,Female,4075215.0,female,5097.0,200000,Urban,8.0,Treatment,1.0,0.0,0.0,0.0,0.0,1.0,1.0
4065,4065,40752231,0.0,-0.6,3.3333333,0.0,0.85714287,3.3333333,Female,4075223.0,female,5097.0,200000,Urban,8.0,Treatment,1.0,0.0,0.0,0.0,0.0,1.0,1.0
4068,4068,40752261,1.0,0.44444445,3.3333333,1.0,1.0,3.6666667,Female,4075226.0,female,5097.0,200000,Urban,8.0,Treatment,1.0,0.0,0.0,0.0,0.0,1.0,1.0
4073,4073,40752321,0.0,0.44444445,3.0,0.0,0.6,3.3333333,Female,4075232.0,female,5097.0,200000,Urban,8.0,Treatment,1.0,0.0,0.0,0.0,0.0,1.0,1.0
4075,4075,40752351,1.0,-0.22222222,3.0,1.0,0.0,2.6666667,Female,4075235.0,female,5097.0,200000,Urban,8.0,Treatment,1.0,0.0,0.0,0.0,0.0,1.0,1.0
4076,4076,40752361,1.0,-0.375,3.0,1.0,0.875,3.3333333,Female,4075236.0,female,5097.0,200000,Urban,8.0,Treatment,1.0,0.0,0.0,0.0,0.0,1.0,1.0
4077,4077,40752371,1.0,0.5555556,3.3333333,0.0,0.5,3.0,Female,4075237.0,female,5097.0,200000,Urban,8.0,Treatment,1.0,0.0,0.0,0.0,0.0,1.0,1.0
4084,4084,40752481,0.0,0.7777778,3.6666667,0.0,1.0,3.6666667,Female,4075248.0,female,5097.0,200000,Urban,8.0,Treatment,1.0,0.0,0.0,0.0,0.0,1.0,1.0
4091,4091,41512041,0.0,0.0,3.3333333,0.0,1.0,3.3333333,Female,4151204.0,female,9141.0,86309,Rural,13.0,Control,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4095,4095,41512081,0.0,-0.25,3.0,0.0,0.33333334,3.0,Female,4151208.0,female,9141.0,86309,Rural,13.0,Control,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4100,4100,41512121,0.0,0.0,4.0,0.0,1.0,3.0,Female,4151212.0,female,9141.0,86309,Rural,13.0,Control,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4101,4101,41512131,0.0,0.6666667,3.6666667,0.0,0.25,3.3333333,Female,4151213.0,female,9141.0,86309,Rural,13.0,Control,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4107,4107,41512191,0.0,0.75,3.0,0.0,0.25,3.0,Female,4151219.0,female,9141.0,86309,Rural,13.0,Control,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4112,4112,41512241,0.0,1.0,3.0,0.0,1.0,3.0,Female,4151224.0,female,9141.0,86309,Rural,13.0,Control,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4115,4115,41512271,1.0,0.16666667,2.0,0.0,0.5,3.0,Female,4151227.0,female,9141.0,86309,Rural,13.0,Control,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4118,4118,41522031,0.0,1.0,4.0,0.0,1.0,3.3333333,Female,4152203.0,female,9142.0,122637,Rural,13.0,Treatment,1.0,0.0,0.0,0.0,0.0,0.0,1.0
4119,4119,41522041,0.0,1.0,2.3333333,0.0,0.5,3.3333333,Female,4152204.0,female,9142.0,122637,Rural,13.0,Treatment,1.0,0.0,0.0,0.0,0.0,0.0,1.0
4122,4122,41522071,0.0,0.0,3.0,0.0,1.0,3.3333333,Female,4152207.0,female,9142.0,122637,Rural,13.0,Treatment,1.0,0.0,0.0,0.0,0.0,0.0,1.0
4123,4123,41522081,0.0,0.33333334,4.0,0.0,0.75,3.3333333,Female,4152208.0,female,9142.0,122637,Rural,13.0,Treatment,1.0,0.0,0.0,0.0,0.0,0.0,1.0
4133,4133,41522171,0.0,0.75,3.0,0.0,1.0,3.0,Female,4152217.0,female,9142.0,122637,Rural,13.0,Treatment,1.0,0.0,0.0,0.0,0.0,0.0,1.0
4135,4135,41522191,0.0,0.4,3.0,0.0,1.0,3.6666667,Female,4152219.0,female,9142.0,122637,Rural,13.0,Treatment,1.0,0.0,0.0,0.0,0.0,0.0,1.0
4136,4136,41522201,0.0,-0.33333334,3.3333333,0.0,1.0,4.0,Female,4152220.0,female,9142.0,122637,Rural,13.0,Treatment,1.0,0.0,0.0,0.0,0.0,0.0,1.0
4137,4137,41522211,0.0,-0.25,3.0,0.0,1.0,2.6666667,Female,4152221.0,female,9142.0,122637,Rural,13.0,Treatment,1.0,0.0,0.0,0.0,0.0,0.0,1.0
4141,4141,41522251,0.0,-0.33333334,3.6666667,0.0,1.0,4.0,Female,4152225.0,female,9142.0,122637,Rural,13.0,Treatment,1.0,0.0,0.0,0.0,0.0,0.0,1.0
4142,4142,41522261,0.0,0.0,3.6666667,0.0,1.0,3.6666667,Female,4152226.0,female,9142.0,122637,Rural,13.0,Treatment,1.0,0.0,0.0,0.0,0.0,0.0,1.0
4143,4143,41522271,0.0,-0.5,3.3333333,0.0,0.75,3.3333333,Female,4152227.0,female,9142.0,122637,Rural,13.0,Treatment,1.0,0.0,0.0,0.0,0.0,0.0,1.0
4147,4147,41532011,0.0,0.33333334,3.0,1.0,1.0,3.6666667,Female,4153201.0,female,9143.0,53500,Rural,13.0,Treatment,0.0,1.0,0.0,0.0,0.0,0.0,1.0
4151,4151,41532041,0.0,0.0,3.3333333,0.0,0.5,3.0,Female,4153204.0,female,9143.0,53500,Rural,13.0,Treatment,0.0,1.0,0.0,0.0,0.0,0.0,1.0
4154,4154,41532061,0.0,1.0,3.3333333,1.0,1.0,3.0,Female,4153206.0,female,9143.0,53500,Rural,13.0,Treatment,0.0,1.0,0.0,0.0,0.0,0.0,1.0
4157,4157,41532091,0.0,0.11111111,4.0,1.0,0.75,3.3333333,Female,4153209.0,female,9143.0,53500,Rural,13.0,Treatment,0.0,1.0,0.0,0.0,0.0,0.0,1.0
4159,4159,41532111,0.0,-0.25,2.3333333,0.0,0.0,3.3333333,Female,4153211.0,female,9143.0,53500,Rural,13.0,Treatment,0.0,1.0,0.0,0.0,0.0,0.0,1.0
4162,4162,41532131,0.0,0.5714286,3.0,0.0,1.0,3.3333333,Female,4153213.0,female,9143.0,53500,Rural,13.0,Treatment,0.0,1.0,0.0,0.0,0.0,0.0,1.0
4164,4164,41532141,0.0,0.0,3.6666667,0.0,0.5,3.3333333,Female,4153214.0,female,9143.0,53500,Rural,13.0,Treatment,0.0,1.0,0.0,0.0,0.0,0.0,1.0
4168,4168,41532171,0.0,0.0,3.3333333,0.0,1.0,3.0,Female,4153217.0,female,9143.0,53500,Rural,13.0,Treatment,0.0,1.0,0.0,0.0,0.0,0.0,1.0
4174,4174,41532231,0.0,0.0,3.3333333,0.0,0.4,3.3333333,Female,4153223.0,female,9143.0,53500,Rural,13.0,Treatment,0.0,1.0,0.0,0.0,0.0,0.0,1.0
4175,4175,41532241,0.0,0.42857143,2.3333333,0.0,1.0,3.0,Female,4153224.0,female,9143.0,53500,Rural,13.0,Treatment,0.0,1.0,0.0,0.0,0.0,0.0,1.0
4177,4177,41532251,0.0,0.5714286,2.6666667,0.0,1.0,3.0,Female,4153225.0,female,9143.0,53500,Rural,13.0,Treatment,0.0,1.0,0.0,0.0,0.0,0.0,1.0
4179,4179,41532271,0.0,0.0,3.3333333,0.0,0.75,3.3333333,Female,4153227.0,female,9143.0,53500,Rural,13.0,Treatment,0.0,1.0,0.0,0.0,0.0,0.0,1.0
4183,4183,41542011,0.0,0.25,3.0,0.0,0.75,3.3333333,Female,4154201.0,female,9144.0,102387,Rural,13.0,Control,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4184,4184,41542021,0.0,0.85714287,4.0,0.0,1.0,3.0,Female,4154202.0,female,9144.0,102387,Rural,13.0,Control,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4185,4185,41542031,0.0,1.0,4.0,0.0,1.0,3.3333333,Female,4154203.0,female,9144.0,102387,Rural,13.0,Control,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4188,4188,41542061,0.0,1.0,3.6666667,0.0,0.8333333,4.0,Female,4154206.0,female,9144.0,102387,Rural,13.0,Control,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4189,4189,41542071,0.0,0.0,2.6666667,0.0,1.0,2.6666667,Female,4154207.0,female,9144.0,102387,Rural,13.0,Control,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4192,4192,41542091,0.0,-1.0,3.3333333,0.0,0.5714286,3.0,Female,4154209.0,female,9144.0,102387,Rural,13.0,Control,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4193,4193,41542101,0.0,0.0,4.0,0.0,0.8333333,4.0,Female,4154210.0,female,9144.0,102387,Rural,13.0,Control,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4196,4196,41542131,0.0,0.5,4.0,0.0,0.33333334,3.3333333,Female,4154213.0,female,9144.0,102387,Rural,13.0,Control,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4199,4199,41542161,0.0,1.0,3.3333333,0.0,1.0,3.6666667,Female,4154216.0,female,9144.0,102387,Rural,13.0,Control,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4203,4203,41542181,0.0,-0.5,3.6666667,0.0,1.0,4.0,Female,4154218.0,female,9144.0,102387,Rural,13.0,Control,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4204,4204,41542191,0.0,0.0,3.6666667,0.0,1.0,4.0,Female,4154219.0,female,9144.0,102387,Rural,13.0,Control,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4212,4212,41542251,0.0,1.0,4.0,0.0,1.0,2.6666667,Female,4154225.0,female,9144.0,102387,Rural,13.0,Control,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4213,4213,41542261,0.0,0.0,2.6666667,0.0,1.0,2.6666667,Female,4154226.0,female,9144.0,102387,Rural,13.0,Control,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4216,4216,41542291,0.0,0.5,3.6666667,0.0,1.0,3.6666667,Female,4154229.0,female,9144.0,102387,Rural,13.0,Control,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4218,4218,41552011,0.0,0.375,3.3333333,0.0,-0.125,3.3333333,Female,4155201.0,female,9145.0,131000,Urban,14.0,Treatment,0.0,1.0,0.0,0.0,0.0,1.0,1.0
4220,4220,41552081,0.0,0.33333334,3.3333333,0.0,0.16666667,3.0,Female,4155208.0,female,9145.0,131000,Urban,14.0,Treatment,0.0,1.0,0.0,0.0,0.0,1.0,1.0
4228,4228,41552151,0.0,1.0,3.0,0.0,1.0,3.0,Female,4155215.0,female,9145.0,131000,Urban,14.0,Treatment,0.0,1.0,0.0,0.0,0.0,1.0,1.0
4230,4230,41552181,0.0,0.375,3.0,0.0,1.0,3.6666667,Female,4155218.0,female,9145.0,131000,Urban,14.0,Treatment,0.0,1.0,0.0,0.0,0.0,1.0,1.0
4231,4231,41552211,0.0,0.6666667,3.3333333,0.0,0.33333334,3.0,Female,4155221.0,female,9145.0,131000,Urban,14.0,Treatment,0.0,1.0,0.0,0.0,0.0,1.0,1.0
4232,4232,41552221,0.0,1.0,4.0,0.0,0.5,3.3333333,Female,4155222.0,female,9145.0,131000,Urban,14.0,Treatment,0.0,1.0,0.0,0.0,0.0,1.0,1.0
4236,4236,41552281,0.0,0.5555556,3.0,0.0,0.875,3.6666667,Female,4155228.0,female,9145.0,131000,Urban,14.0,Treatment,0.0,1.0,0.0,0.0,0.0,1.0,1.0
4244,4244,41552381,0.0,0.8888889,3.0,0.0,1.0,3.6666667,Female,4155238.0,female,9145.0,131000,Urban,14.0,Treatment,0.0,1.0,0.0,0.0,0.0,1.0,1.0
4247,4247,41552441,0.0,1.0,3.6666667,0.0,0.625,2.6666667,Female,4155244.0,female,9145.0,131000,Urban,14.0,Treatment,0.0,1.0,0.0,0.0,0.0,1.0,1.0
4250,4250,41562011,0.0,1.0,3.6666667,0.0,0.5714286,2.6666667,Female,4156201.0,female,9146.0,250000,Urban,14.0,Treatment,1.0,0.0,0.0,0.0,0.0,1.0,1.0
4253,4253,41562041,0.0,1.0,3.6666667,0.0,1.0,2.6666667,Female,4156204.0,female,9146.0,250000,Urban,14.0,Treatment,1.0,0.0,0.0,0.0,0.0,1.0,1.0
4255,4255,41562061,0.0,0.33333334,3.6666667,1.0,1.0,3.3333333,Female,4156206.0,female,9146.0,250000,Urban,14.0,Treatment,1.0,0.0,0.0,0.0,0.0,1.0,1.0
4256,4256,41562081,1.0,0.0,3.0,1.0,1.0,3.0,Female,4156208.0,female,9146.0,250000,Urban,14.0,Treatment,1.0,0.0,0.0,0.0,0.0,1.0,1.0
4259,4259,41562181,0.0,0.5714286,4.0,0.0,0.42857143,3.3333333,Female,4156218.0,female,9146.0,250000,Urban,14.0,Treatment,1.0,0.0,0.0,0.0,0.0,1.0,1.0
4262,4262,41562201,0.0,0.11111111,3.3333333,0.0,0.8333333,3.3333333,Female,4156220.0,female,9146.0,250000,Urban,14.0,Treatment,1.0,0.0,0.0,0.0,0.0,1.0,1.0
4264,4264,41562221,0.0,0.0,3.6666667,0.0,1.0,4.0,Female,4156222.0,female,9146.0,250000,Urban,14.0,Treatment,1.0,0.0,0.0,0.0,0.0,1.0,1.0
4265,4265,41562231,0.0,0.16666667,1.6666666,0.0,0.5,3.6666667,Female,4156223.0,female,9146.0,250000,Urban,14.0,Treatment,1.0,0.0,0.0,0.0,0.0,1.0,1.0
4269,4269,41562271,0.0,0.33333334,3.6666667,0.0,0.33333334,2.3333333,Female,4156227.0,female,9146.0,250000,Urban,14.0,Treatment,1.0,0.0,0.0,0.0,0.0,1.0,1.0
4270,4270,41562291,0.0,0.75,3.6666667,0.0,0.0,3.5,Female,4156229.0,female,9146.0,250000,Urban,14.0,Treatment,1.0,0.0,0.0,0.0,0.0,1.0,1.0
4272,4272,41562301,0.0,1.0,4.0,0.0,0.875,3.0,Female,4156230.0,female,9146.0,250000,Urban,14.0,Treatment,1.0,0.0,0.0,0.0,0.0,1.0,1.0
4277,4277,41562411,1.0,1.0,3.6666667,1.0,0.6,3.3333333,Female,4156241.0,female,9146.0,250000,Urban,14.0,Treatment,1.0,0.0,0.0,0.0,0.0,1.0,1.0
4278,4278,41562421,0.0,0.0,3.3333333,0.0,0.33333334,3.6666667,Female,4156242.0,female,9146.0,250000,Urban,14.0,Treatment,1.0,0.0,0.0,0.0,0.0,1.0,1.0
4279,4279,41562431,0.0,0.42857143,3.6666667,0.0,1.0,3.3333333,Female,4156243.0,female,9146.0,250000,Urban,14.0,Treatment,1.0,0.0,0.0,0.0,0.0,1.0,1.0
4283,4283,41572011,1.0,0.625,2.6666667,0.0,0.875,2.0,Female,4157201.0,female,9147.0,52000,Rural,13.0,Treatment,1.0,0.0,0.0,0.0,0.0,0.0,1.0
4284,4284,41572021,0.0,1.0,4.0,0.0,0.2857143,3.0,Female,4157202.0,female,9147.0,52000,Rural,13.0,Treatment,1.0,0.0,0.0,0.0,0.0,0.0,1.0
4286,4286,41572041,0.0,1.0,3.3333333,0.0,0.0,3.0,Female,4157204.0,female,9147.0,52000,Rural,13.0,Treatment,1.0,0.0,0.0,0.0,0.0,0.0,1.0
4288,4288,41572051,0.0,0.5714286,2.6666667,0.0,1.0,3.3333333,Female,4157205.0,female,9147.0,52000,Rural,13.0,Treatment,1.0,0.0,0.0,0.0,0.0,0.0,1.0
4291,4291,41572071,0.0,1.0,4.0,0.0,0.42857143,2.6666667,Female,4157207.0,female,9147.0,52000,Rural,13.0,Treatment,1.0,0.0,0.0,0.0,0.0,0.0,1.0
4294,4294,41572091,0.0,0.6666667,3.6666667,0.0,1.0,3.0,Female,4157209.0,female,9147.0,52000,Rural,13.0,Treatment,1.0,0.0,0.0,0.0,0.0,0.0,1.0
4300,4300,41572141,0.0,1.0,3.6666667,0.0,0.75,2.0,Female,4157214.0,female,9147.0,52000,Rural,13.0,Treatment,1.0,0.0,0.0,0.0,0.0,0.0,1.0
4309,4309,41572221,0.0,0.0,3.6666667,0.0,1.0,2.3333333,Female,4157222.0,female,9147.0,52000,Rural,13.0,Treatment,1.0,0.0,0.0,0.0,0.0,0.0,1.0
4310,4310,41572231,0.0,0.6666667,3.6666667,0.0,1.0,3.0,Female,4157223.0,female,9147.0,52000,Rural,13.0,Treatment,1.0,0.0,0.0,0.0,0.0,0.0,1.0
4312,4312,41572251,0.0,0.0,2.0,0.0,0.0,3.0,Female,4157225.0,female,9147.0,52000,Rural,13.0,Treatment,1.0,0.0,0.0,0.0,0.0,0.0,1.0
4328,4328,41582101,0.0,0.14285715,1.6666666,0.0,0.75,2.3333333,Female,4158210.0,female,9148.0,70000,Rural,13.0,Treatment,0.0,1.0,0.0,0.0,0.0,0.0,1.0
4332,4332,41582131,0.0,-0.6666667,3.6666667,0.0,1.0,3.0,Female,4158213.0,female,9148.0,70000,Rural,13.0,Treatment,0.0,1.0,0.0,0.0,0.0,0.0,1.0
4341,4341,41582221,0.0,0.33333334,4.0,0.0,1.0,3.0,Female,4158222.0,female,9148.0,70000,Rural,13.0,Treatment,0.0,1.0,0.0,0.0,0.0,0.0,1.0
4343,4343,41582241,0.0,0.16666667,3.0,0.0,0.0,3.0,Female,4158224.0,female,9148.0,70000,Rural,13.0,Treatment,0.0,1.0,0.0,0.0,0.0,0.0,1.0
4346,4346,41582271,0.0,0.0,3.0,0.0,1.0,3.0,Female,4158227.0,female,9148.0,70000,Rural,13.0,Treatment,0.0,1.0,0.0,0.0,0.0,0.0,1.0
4347,4347,41582281,0.0,0.0,3.6666667,0.0,-0.33333334,2.6666667,Female,4158228.0,female,9148.0,70000,Rural,13.0,Treatment,0.0,1.0,0.0,0.0,0.0,0.0,1.0
4348,4348,41582291,0.0,-0.33333334,3.3333333,0.0,0.0,3.0,Female,4158229.0,female,9148.0,70000,Rural,13.0,Treatment,0.0,1.0,0.0,0.0,0.0,0.0,1.0
4349,4349,41582301,0.0,0.0,3.0,0.0,1.0,3.0,Female,4158230.0,female,9148.0,70000,Rural,13.0,Treatment,0.0,1.0,0.0,0.0,0.0,0.0,1.0
4351,4351,41592021,1.0,0.5,3.6666667,0.0,1.0,3.0,Female,4159202.0,female,9149.0,250000,Urban,14.0,Control,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4352,4352,41592031,0.0,0.0,3.6666667,0.0,1.0,3.0,Female,4159203.0,female,9149.0,250000,Urban,14.0,Control,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4354,4354,41592051,0.0,0.8888889,3.0,0.0,0.42857143,3.3333333,Female,4159205.0,female,9149.0,250000,Urban,14.0,Control,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4355,4355,41592071,0.0,1.0,3.6666667,0.0,0.33333334,3.3333333,Female,4159207.0,female,9149.0,250000,Urban,14.0,Control,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4362,4362,41592161,0.0,0.0,3.3333333,0.0,1.0,3.0,Female,4159216.0,female,9149.0,250000,Urban,14.0,Control,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4363,4363,41592171,0.0,0.11111111,3.3333333,1.0,1.0,3.0,Female,4159217.0,female,9149.0,250000,Urban,14.0,Control,0.0,0.0,0.0,0.0,0.0,1.0,0.0
